2316 7047
1590 1190 213
732 2091 730
1693 649 59
1959 900 88
157 856 704
1288 2265 986
2210 2094 791
442 1228 351
471 531 40
547 481 944
394 1724 504
1299 2108 865
140 1660 470
274 465 97
1861 1654 47
628 394 152
2062 1090 48
1724 567 952
1539 966 363
1362 1792 641
1441 1875 69
2103 2194 518
1566 1298 774
2060 1350 884
207 2155 131
1456 872 59
2124 2284 431
127 1838 57
1265 112 222
1356 2241 680
487 2234 127
323 269 527
1798 2122 105
370 731 752
1242 766 203
1515 782 203
936 1648 444
1725 1305 399
450 1557 377
1426 1269 982
1985 2096 353
817 1376 920
2094 1209 234
363 1814 752
1207 53 659
931 1717 68
753 1909 809
1462 2119 668
224 2125 748
1912 1707 46
1811 2087 22
75 1277 364
1716 1904 668
706 701 76
1201 45 303
1274 286 781
1803 691 952
2040 892 337
40 701 293
2146 1783 128
378 1593 310
590 549 416
340 1274 502
2146 1979 241
488 461 622
2030 954 278
892 1645 19
1035 37 239
1569 1697 607
2129 2006 505
1400 371 142
402 58 934
2201 1669 321
2131 711 868
2315 884 268
315 1618 963
1831 1655 335
1575 116 622
776 393 304
455 1811 970
969 1388 292
418 1591 825
370 1212 139
1882 285 347
580 788 197
2288 308 461
495 1847 45
1118 907 909
2028 575 951
2209 1494 253
946 325 64
1990 266 569
1888 866 565
85 1631 10
2039 1707 677
441 1766 450
917 59 627
1588 839 206
2175 1330 614
727 152 648
987 2128 116
914 376 653
1945 963 354
1096 1492 669
181 1841 591
1945 1931 203
1408 83 785
2097 866 377
1888 840 383
550 1888 603
1814 2025 589
814 246 872
758 1135 763
410 1806 872
1739 1164 969
627 1666 637
447 1329 768
835 1367 344
276 744 503
1880 302 569
978 1750 685
1045 1359 643
2098 194 371
921 662 737
70 938 664
1146 1680 877
2071 1486 421
157 1076 322
10 242 396
1372 2146 512
1794 2141 413
1276 199 364
2004 1302 413
2088 389 153
2297 648 657
544 1594 421
1909 2250 441
769 1403 455
2300 102 758
2007 1467 274
1023 1356 937
2027 538 742
143 906 713
1604 1691 163
2091 1457 843
111 903 965
1694 1226 767
1785 914 89
1095 74 411
32 1248 678
1920 1530 895
1486 1967 521
1715 764 160
1613 1868 930
1996 1456 499
1298 1227 445
240 2278 376
567 654 559
11 996 608
493 565 186
1181 1109 351
1038 1 312
959 1706 80
496 971 837
895 795 521
2293 1802 754
511 1530 661
782 93 751
1520 1398 375
1551 1841 603
511 1073 99
1851 2059 915
743 1545 413
2097 1013 371
826 838 315
1796 652 29
499 2224 382
1031 2184 214
571 2168 634
2081 1914 86
1439 1027 725
230 274 851
1597 2244 199
46 1058 774
1438 565 993
130 1854 776
2219 269 465
19 1113 871
145 937 679
349 1459 52
1002 1303 262
734 904 493
1786 974 639
2276 2176 780
2089 1703 932
1788 788 685
1809 55 952
913 1393 814
522 463 279
2270 1049 72
1611 667 528
2249 2153 734
1473 927 6
986 690 420
586 2073 389
1048 1646 947
1009 226 614
156 1865 703
1021 1308 588
1731 63 691
609 1014 525
2195 1348 197
251 1449 104
175 1540 442
635 1668 884
1303 2018 355
1118 1389 70
813 1472 980
1067 1844 593
560 1966 113
327 695 360
1294 1830 339
1107 1965 425
533 1452 75
1497 537 221
1358 1928 690
996 1589 795
1036 1821 134
515 687 13
1930 727 82
827 1310 738
2011 1274 633
2162 1754 835
1071 2027 726
2009 1047 941
1917 911 155
167 435 915
1769 235 745
1161 708 366
1183 453 726
43 521 414
1193 524 131
547 1962 331
457 2256 66
1757 1466 852
2116 527 224
2061 458 978
1006 2257 176
143 1380 505
1154 1989 294
1021 1806 690
423 757 845
1184 2274 536
1787 668 139
1794 409 337
1420 2154 922
670 1803 730
144 1895 207
261 2312 407
1200 933 331
316 1850 945
964 706 569
875 1684 204
2083 1630 822
431 2050 324
2076 2047 416
1150 376 577
280 930 565
1013 452 853
1620 593 911
2193 1767 460
1788 1606 871
741 987 835
1798 699 247
2171 269 609
799 2164 13
651 2204 576
529 2180 221
544 162 523
198 1765 558
1000 1943 924
1411 2124 755
105 1551 340
2304 1328 340
1468 953 901
1749 889 219
784 1524 400
854 1336 140
1964 1084 116
1105 2048 436
2084 1051 830
2225 1904 192
555 2081 813
583 1425 353
1347 1060 950
1855 189 503
1762 490 156
586 1628 508
1987 796 906
1080 2112 383
1004 776 417
336 1898 658
1126 10 834
2177 1895 228
1938 2257 2
1799 1117 347
858 1212 333
1171 1496 904
1947 1498 597
1358 670 277
1696 442 201
285 347 962
76 593 663
1950 1459 399
1131 134 541
822 2163 491
1674 199 133
2035 94 417
348 1698 375
1915 2208 127
377 1799 441
1014 2238 319
1135 677 133
387 1188 6
280 87 566
753 763 449
1303 1732 955
134 43 83
610 1106 837
173 1791 363
752 456 219
105 1824 100
1845 1633 748
760 1434 173
1623 527 414
1240 2185 413
1072 1086 269
1221 1129 300
1174 1133 355
1907 1226 626
1916 4 239
1894 848 512
1217 1892 513
2199 577 234
932 1848 430
739 2062 597
1596 1143 299
1000 1023 461
819 2275 101
328 83 947
1375 1459 166
579 583 239
822 704 124
1644 1028 150
2147 1234 666
382 986 345
1678 123 864
1898 996 484
721 2105 952
1344 1531 7
189 551 157
351 552 319
404 2175 666
2204 2022 642
2005 2029 869
116 2302 560
1452 1495 339
1690 787 323
1529 1914 896
476 731 254
1259 344 42
2098 352 179
2034 40 912
741 1198 329
658 135 90
24 1123 712
466 950 463
698 1729 774
667 578 631
357 2253 554
2100 407 779
1696 831 366
1591 1927 601
2121 909 510
1325 188 234
126 1070 280
2212 1085 102
1373 868 205
1604 1248 630
516 1379 142
1494 970 359
1479 255 438
1443 1572 81
749 1798 483
901 569 319
1371 2196 751
1256 2220 638
2269 1017 771
1761 2148 178
2198 1852 346
2155 65 807
626 226 991
1866 1477 854
675 1388 164
1057 1984 668
377 111 450
162 226 735
1338 2043 196
1636 2185 137
866 1082 808
342 114 152
945 951 633
939 2155 641
1232 1504 702
1939 1828 299
1614 1105 230
395 834 584
1130 1835 265
1585 131 744
687 1403 766
403 471 172
965 598 550
622 2026 220
1115 1458 928
1389 2272 550
760 1508 739
802 471 830
1944 855 673
1628 1572 139
1742 1550 270
2316 1309 816
1644 331 232
2106 2012 623
118 2153 382
1899 2172 311
201 1036 367
814 29 796
1128 50 478
2246 1876 6
1906 1195 527
1658 1902 531
785 202 938
1475 207 340
2270 746 848
109 1259 469
1873 771 241
1387 1223 334
1525 294 150
1008 2122 129
322 394 42
287 1882 756
1839 1039 231
2062 1757 122
299 1814 428
1990 586 955
2011 2240 97
2307 1379 410
91 718 557
855 2203 704
2244 1665 497
1909 242 53
375 799 892
1962 605 149
481 1154 499
774 1422 380
1670 1505 579
1358 1073 716
1268 2111 786
2105 98 171
143 1084 202
142 840 667
1883 823 599
2188 1830 156
1711 1184 162
724 1359 417
1758 163 918
1821 1848 262
1218 2120 568
1574 96 50
1572 887 292
370 2049 81
1779 2174 465
1835 562 586
1919 2258 371
1828 1765 685
137 855 578
760 222 95
583 794 665
729 525 883
2245 1185 439
2251 508 804
140 680 995
985 929 924
1732 271 873
331 539 253
1208 427 2
1781 1933 659
1700 838 543
576 1446 699
1194 898 690
255 471 232
655 313 189
216 388 128
1061 522 997
1240 1508 378
2234 746 388
733 2297 512
2135 992 50
728 1630 76
1142 2266 780
1983 238 781
157 861 835
1417 31 762
650 2016 890
881 371 447
460 1892 890
1712 372 852
566 2000 453
1094 1514 223
1264 2183 997
579 1982 138
768 1966 905
1700 479 503
1061 2219 270
1182 1341 361
683 1170 402
708 509 252
193 1840 892
1361 938 399
818 549 850
151 1354 389
1902 2042 246
1063 1382 111
2133 855 38
1709 2016 973
602 1003 932
721 58 947
360 388 85
1733 806 178
1267 739 459
798 45 955
677 1699 516
1401 262 834
760 1560 319
116 597 455
1740 2061 177
2249 630 959
189 555 555
339 1451 282
1206 999 973
1985 2018 301
348 745 798
778 2009 861
1520 317 624
1678 809 389
946 2274 749
411 832 97
2243 1288 963
1265 707 874
116 2199 454
1774 2108 234
758 1246 276
469 1117 295
689 92 965
1618 369 88
2181 819 520
591 1982 344
1210 825 788
1231 2162 319
1281 906 350
2288 574 938
1591 338 3
1580 800 82
2072 192 438
591 620 831
1981 451 914
433 1958 716
610 2297 303
1490 1548 364
1463 472 930
112 764 50
1506 203 630
1658 651 581
1407 1914 628
1184 99 740
1391 88 89
586 1598 808
301 329 782
2021 1892 447
753 1837 906
2193 1796 889
854 1002 149
2166 1925 205
1405 2247 146
124 1402 993
599 1497 743
782 774 659
803 690 937
440 485 888
374 166 327
895 1104 712
1349 2087 716
1974 1768 874
1487 729 822
1731 922 242
2130 2287 868
1685 283 133
591 1894 445
1588 2169 48
2187 820 999
2079 2217 676
1796 161 253
1781 459 492
400 402 864
1955 571 456
2133 534 559
147 2237 716
1720 1528 491
1519 1961 285
1100 375 15
535 1777 676
1288 1261 239
54 1515 700
133 290 188
1064 1314 212
1654 1711 862
2037 1886 341
921 585 390
1187 83 613
2138 619 509
944 838 477
873 1370 195
1404 2274 233
609 979 682
390 143 753
1203 1497 890
26 179 440
405 1028 74
406 216 2
1806 62 53
2150 296 96
80 1379 89
1937 983 14
1705 1231 323
134 470 509
1871 1448 344
689 546 780
1125 1236 566
1427 1587 952
1865 148 254
835 1234 725
503 347 238
1244 2181 18
1084 2241 476
666 975 183
220 2220 567
325 655 222
2315 504 322
696 1005 942
1316 1176 502
1838 308 878
1149 888 699
1671 1969 311
1560 51 384
1484 1101 896
60 1410 741
2031 1561 280
404 437 507
1649 252 978
672 2077 825
1129 28 646
1800 1523 973
147 1846 650
350 496 611
1835 2314 639
759 1506 487
872 1956 473
1703 746 990
436 441 945
1844 584 85
629 1356 428
1274 1755 959
920 491 149
1818 1246 156
1756 804 757
1304 943 119
1737 748 962
1561 1730 558
1172 1977 130
168 1524 937
1049 2185 433
1122 2316 852
1908 1642 970
411 378 8
984 675 666
806 721 105
1869 1301 545
978 1631 79
1607 121 131
1136 1549 353
1556 19 228
1272 642 456
557 554 874
589 2069 84
628 1656 987
1891 382 375
275 1626 10
1711 995 280
1619 594 863
356 2132 237
1641 2088 740
612 1744 327
1599 912 325
95 1189 738
2224 1854 355
1449 44 971
58 706 109
1729 767 717
1588 403 719
445 1233 294
545 2292 94
2243 1245 286
1180 1587 857
1517 1132 608
679 453 127
1436 1385 62
1908 62 540
1417 497 238
687 977 841
676 2174 589
434 1711 317
2096 2270 192
830 563 566
1507 2033 220
274 375 339
1662 2060 150
651 1256 200
1102 1919 324
1796 605 243
499 92 543
1495 2202 722
2267 134 504
1214 1742 832
85 1394 277
1238 945 248
483 469 359
1557 1954 613
1769 1042 561
1003 1837 123
480 1333 940
516 1621 46
2109 772 907
168 1364 539
2077 1992 20
658 1905 643
75 2062 791
883 498 710
290 2285 940
2126 838 750
271 574 796
2145 663 972
488 2105 355
1256 2291 89
1603 1348 332
1915 847 591
680 106 213
599 864 829
1443 430 613
1049 1085 207
1240 1630 395
770 405 636
80 2209 288
254 118 784
1664 505 394
550 1611 128
2227 688 154
1007 1963 11
1593 404 119
405 608 922
1293 1161 260
2185 1659 636
1519 2093 135
1192 406 150
150 2029 226
1611 959 605
1786 1581 106
130 838 96
273 1027 611
198 1423 199
805 1431 471
605 723 60
367 467 267
1757 1506 651
992 587 339
1759 1212 920
161 1733 894
1212 480 237
472 1819 802
405 2236 654
2253 1017 792
1665 1525 414
381 1402 248
1160 1497 674
1971 2125 909
2269 1084 550
1463 842 116
597 738 897
528 901 478
940 554 249
1232 530 752
636 279 829
2080 2254 824
809 79 518
1787 916 659
1972 1958 389
7 1397 662
494 803 565
1068 742 709
726 1248 99
1274 2252 601
1417 1977 776
1375 2019 235
1389 162 292
1266 1829 129
909 1496 349
1397 1057 650
1749 1145 870
2082 1073 284
151 278 836
2238 1812 463
876 1310 212
2155 1513 530
1548 2059 591
1998 692 742
1071 587 490
933 1534 828
1213 2175 21
1676 267 876
261 1796 979
315 1078 872
1082 2181 161
1072 290 145
638 6 918
454 1929 366
2311 826 417
566 1674 599
2108 1368 889
1023 433 417
427 2073 597
1796 977 419
943 460 368
1747 1018 412
104 779 350
326 1495 336
1988 393 282
699 1589 455
224 1695 788
1030 847 934
320 2292 562
279 70 194
277 1289 428
1313 1435 394
1934 208 289
789 774 92
1174 1590 446
639 1221 722
1419 49 164
738 1959 445
338 1098 505
1040 1413 315
872 565 852
192 1311 7
1627 1526 694
1447 1763 67
524 1436 442
178 2246 287
2050 1089 529
2060 932 175
1742 568 396
1839 1550 203
245 2009 560
385 187 573
1886 669 703
823 2195 43
1808 89 695
1961 1277 401
509 1773 233
2102 319 782
1723 507 222
1008 1114 404
1548 1599 45
1803 1748 205
1238 7 880
2190 1361 342
2038 1201 118
1007 774 836
1247 274 137
1433 904 800
1896 1341 706
493 393 472
407 958 898
98 1781 64
1986 1615 663
2248 1749 73
476 1073 96
280 2053 605
389 295 592
1792 1101 709
384 617 429
640 542 688
23 1741 28
751 294 247
388 716 764
871 1156 809
944 1339 853
108 378 478
2249 754 274
1921 1814 994
1662 140 880
1409 1895 718
339 456 367
2040 1375 751
523 2000 171
1803 1862 827
1099 1273 758
531 2278 144
2162 17 53
12 154 728
673 1993 399
1397 50 217
1213 508 633
1362 2054 20
567 726 551
1722 586 1000
59 2298 833
1598 1818 657
504 431 612
480 1678 560
2159 1163 660
1741 700 698
1525 472 108
1585 1922 469
1687 1005 633
818 566 359
665 767 195
172 629 818
1930 366 370
464 1286 739
860 36 899
138 312 408
2156 1158 653
1330 2009 394
218 513 954
1735 2063 126
1897 1857 633
50 402 720
848 245 663
800 232 35
170 2160 920
211 901 874
50 829 640
317 1024 782
504 471 136
1731 61 741
1500 1631 388
627 571 431
917 2111 823
2265 2011 910
144 2065 147
2167 8 57
1314 110 609
1020 1822 615
244 1983 187
471 1267 816
850 1220 517
2101 1162 670
516 621 109
631 219 369
693 1344 359
2012 2132 203
1808 1990 399
93 1498 64
109 245 250
2165 760 441
546 2048 808
2233 644 225
859 1894 273
1133 1327 19
1900 1054 950
1002 1973 266
1306 102 602
673 1344 277
1795 1689 751
476 509 98
1302 2130 185
694 554 158
1281 68 55
1523 1951 1
2177 1184 650
444 1594 919
2247 1409 256
447 1551 429
1592 1235 255
724 1383 606
676 716 294
2009 1438 852
91 2197 435
1308 1377 733
1688 1989 231
1068 38 939
1923 1352 779
1509 1674 697
483 1027 966
730 2030 135
1456 1524 522
2122 431 592
1986 1402 153
585 196 225
1609 1054 822
2192 1035 957
1252 611 892
1126 1382 81
1421 357 493
146 2122 536
1230 1836 693
2264 500 698
1398 1151 349
1610 1656 277
1480 1346 411
2016 1842 136
222 588 4
1999 460 90
1812 905 338
1720 1614 207
1013 1304 953
1432 1591 242
2025 1705 684
1928 525 188
1508 309 148
503 1350 319
59 236 613
427 848 48
239 1236 888
607 35 369
330 378 171
465 1257 256
1104 1993 529
423 902 605
1053 327 81
902 284 94
618 254 827
599 1066 614
1939 2213 31
1577 1047 517
530 1392 822
1436 1256 731
246 1724 526
36 200 699
1907 671 364
1787 1063 654
836 631 465
2082 1781 87
101 347 730
204 2159 702
1820 583 267
2307 792 518
1401 275 863
1755 1352 737
1082 1216 31
2132 1885 724
1271 660 324
1200 269 4
1800 1384 425
255 639 595
2142 1650 45
878 782 609
787 266 76
1207 14 58
794 1332 920
978 492 110
1214 534 176
2085 1457 508
2165 1300 282
939 998 353
1782 2033 929
1002 1389 815
863 106 705
1963 448 132
1745 1825 580
1418 1951 113
1090 1048 455
1435 236 346
1314 1374 465
511 1663 97
408 740 784
1223 1862 76
2094 1427 12
989 2137 629
132 893 194
482 122 826
2092 1881 588
1841 2077 825
892 1534 306
1898 1010 474
1983 1614 52
1995 1059 821
1119 1581 340
494 1370 236
1198 2074 811
2193 378 626
250 929 314
304 74 979
1212 165 960
58 2065 241
475 203 850
186 881 744
488 1940 835
217 543 467
66 1524 352
1269 1672 960
115 771 71
1317 843 50
223 592 540
183 1828 575
2054 1345 262
537 1424 691
1096 1519 884
2042 865 400
803 1185 328
316 887 83
1207 406 289
1702 1554 700
1473 2171 573
1504 970 107
1599 2058 83
1313 470 597
1503 976 489
995 946 804
1406 491 268
520 492 331
1044 1799 189
1756 670 361
887 898 976
1485 821 211
1422 223 273
1190 1658 743
1528 150 124
584 1158 109
1464 353 94
622 872 254
95 370 684
1795 1670 215
1990 639 30
505 405 213
1051 113 651
156 2033 682
919 460 256
1585 1048 41
2121 1717 459
840 1924 947
877 1197 579
557 2235 691
1934 180 252
389 1583 539
1079 1100 83
289 735 0
1796 2309 678
1003 1558 133
1546 133 752
2137 471 401
1264 84 113
917 1556 129
2195 103 164
1917 606 2
2130 1792 356
169 1970 575
253 385 807
5 2257 367
1719 463 730
2117 533 151
1467 1950 951
509 996
