1000 5769
226 7 -60781
321 375 -7901510
329 121 -9122059
13 915 -4582672
640 319 3029366
547 486 -7981185
561 679 -9398564
771 359 -6299586
783 925 9494943
733 713 -5465724
543 725 -6567905
739 926 5730774
706 277 9766720
250 255 -6412137
189 907 525954
571 44 7006838
267 987 -4702587
152 472 -6183997
81 382 -495631
758 163 2682338
782 815 3673615
221 104 6558040
630 661 8079140
718 862 8260749
134 637 3819575
852 640 -2672150
191 871 5233617
134 750 7876138
424 323 -3111788
20 101 -6678122
712 766 4712056
658 466 -5187830
218 949 -5316966
770 640 -7578649
748 298 -7410562
543 120 2640552
282 618 -7125303
909 757 6971522
98 291 6965894
566 11 -3992266
796 383 -4446494
411 297 9831656
462 318 -2725643
746 817 8605883
227 684 -9092772
979 231 3933005
340 536 -5584876
591 147 -9022427
321 452 -5247780
500 641 -6506484
343 304 845823
766 687 8578926
690 499 5233179
727 765 -7504997
845 482 -4307209
718 103 3253973
92 121 2834119
522 515 2475465
335 101 -1564278
595 542 2186617
721 445 3393097
380 785 6067139
930 711 -4481309
708 862 -1050881
882 503 4990076
411 372 4282492
722 575 -9273819
895 96 8744320
496 606 4983216
868 492 7452667
822 867 -3153535
805 318 6131367
820 512 4904581
280 130 -414876
920 684 567297
563 500 8262315
873 174 -490423
440 698 -9241935
659 914 1284099
858 115 3331458
347 766 -1762007
22 456 -7527378
453 524 -7557059
121 667 3715867
623 543 -6501719
68 622 -8603144
376 140 4414818
855 185 -7438374
185 572 -1724577
809 151 9119629
787 310 -4033648
721 28 -5216132
812 431 -7009647
439 67 2950133
962 535 -8205671
551 713 3533860
614 124 5918979
505 120 -7371105
845 226 4688602
307 447 6566164
580 940 1319688
122 526 2332439
961 339 1606957
65 42 -7030384
550 288 -6615781
859 779 -8016238
71 480 2024881
488 660 5984502
867 237 -5716449
866 418 -9843323
511 74 -443525
424 267 -3857567
344 282 -5760903
566 179 -8458723
552 375 -4559286
273 518 4283899
199 929 3924670
122 933 -8101057
908 389 6727766
917 654 -4814475
455 252 -3429608
330 37 -754833
525 588 6494814
837 621 -4303605
973 651 3321561
151 454 -4053824
90 491 7874792
442 714 7154609
438 327 5115270
158 875 3176696
160 249 -8093090
879 738 4062240
692 774 5577472
374 313 6501909
953 107 9312718
370 642 7977346
81 478 -7234479
90 681 692514
14 927 -6851353
109 946 -8305096
804 74 6972302
265 614 7666930
366 638 -7801501
309 731 4683209
650 94 -7593468
456 527 100685
657 319 -2380440
86 529 -8698840
512 970 2155910
303 488 -2344869
923 305 -716730
275 398 1120014
971 301 -2081251
497 970 3405208
796 364 -5852675
675 303 -8903141
14 880 -5558436
222 963 -5497897
334 377 -5797558
399 209 3282099
836 962 7399829
212 808 4180505
677 306 2758560
957 123 8501046
175 84 -8120742
221 909 -1663433
655 914 8278013
206 781 -5297502
627 406 -6192387
144 331 4525773
397 651 -788069
993 265 -7886057
165 702 7632439
237 117 -7309058
263 994 9624431
986 598 6199405
55 707 8287244
67 435 -9048412
942 973 -2951922
502 333 -8913373
689 291 2352473
842 219 -620377
248 715 1235429
671 471 7676653
385 26 353092
429 48 -7496604
842 518 -8388771
853 24 575498
261 84 2214367
701 954 -1678083
903 82 -2763523
337 43 -57607
663 347 1499491
355 499 -3649700
720 839 4693244
781 588 5176900
522 175 -7480985
457 153 3407659
147 547 -4951182
907 986 -6573873
276 150 1301516
382 852 -8371337
802 157 5675360
871 451 1081986
163 146 -4663117
341 508 -9362414
702 419 -4987260
487 984 4246078
944 95 -3314280
322 173 -5541938
192 746 9984734
152 501 8382063
454 523 -2094614
321 666 147304
147 191 -4809435
385 27 -5651914
41 53 -1426363
336 656 -1217538
759 678 8671754
434 650 743898
446 505 -5880125
715 532 -2444306
896 617 1053366
868 71 -5055020
293 39 7397931
586 230 6510467
612 195 1435083
528 257 421172
181 416 6306880
923 970 5098872
190 591 3543102
563 318 3691148
90 653 8957109
972 53 -9177319
799 477 4928863
588 72 4169678
564 682 130234
507 839 3482030
26 521 -689426
257 673 -5610356
29 763 -5378720
573 215 7303706
519 78 1808009
598 514 -3715753
500 765 -8546619
232 436 -5244601
680 426 -5999122
643 313 5702973
801 538 765135
504 626 -9490396
100 972 -6555637
721 740 2333363
239 751 5543132
387 611 9546129
960 564 -1487026
743 273 7626440
235 761 -8225461
75 328 -687403
877 887 3369021
811 28 5224657
993 984 7530340
163 948 -1263957
343 445 4893267
418 420 -9258384
166 753 -7753148
851 1 -9155762
373 679 881270
719 657 2980271
508 757 -2084396
441 680 -1213298
235 762 361676
633 947 -7837980
259 304 -5769202
807 118 7698621
839 969 6000546
97 678 8877696
798 707 -3026378
493 193 -588063
838 798 -9528594
24 153 3815180
223 87 4431708
713 608 8269448
539 863 -4836515
684 575 -7861416
669 80 1465910
536 468 -9689561
409 554 9785071
953 816 2023912
857 287 -5067877
39 386 7816594
619 215 6859602
195 187 -9849676
238 353 2210656
318 282 4598803
632 216 4192693
593 394 2290365
263 331 9369776
197 505 -3067868
247 675 -5749663
960 476 -8612578
453 87 -5885688
267 968 -5427318
462 700 5016353
278 650 789058
777 917 625362
65 418 4558900
11 169 -3626423
516 554 -7353815
458 173 7385166
391 521 -2694086
380 982 -6436271
245 625 -4042253
618 414 8248133
476 317 8580391
582 759 2574088
534 646 3080064
150 92 -8467653
638 196 6192096
345 404 703679
701 259 6042492
243 248 1319011
35 982 -4211377
920 282 6008738
384 783 451247
566 612 3281833
837 800 721245
465 683 -1549625
790 832 -219958
936 857 2903273
388 448 5455555
676 452 3533641
348 436 9096062
989 532 7638182
808 263 5386043
439 571 7676373
680 849 -1946465
714 890 -4877414
94 813 1213138
733 531 -2238562
337 10 7353969
332 656 -1295771
369 558 -5771340
241 988 4807584
873 393 -2513422
635 652 4767101
702 181 8722888
396 9 -3810000
324 46 -4328596
170 154 -2005427
566 704 -7415886
661 950 -1570043
832 93 -4945866
410 552 -8539209
808 976 7930518
833 530 6936385
120 407 334491
381 742 -6864973
505 791 9529173
291 778 8859692
796 482 -8629484
110 330 1684229
771 145 7214632
645 58 -3816023
988 34 -3886297
784 711 7187697
647 170 -8931808
907 447 2417618
162 363 3978406
307 981 -4349982
363 481 -9643808
598 576 2214410
399 506 -1098257
549 199 -6294469
644 626 7077881
207 551 -6009541
900 737 1749680
582 513 -6093039
374 426 -7745356
659 865 -1918259
739 383 -6978162
104 931 145181
470 971 9948449
987 845 -2751504
829 972 7394471
498 914 615974
559 585 36619
965 594 -4425581
232 30 -4145910
193 681 -4094925
378 786 7506291
468 867 -8382283
852 904 -9456502
838 820 -204999
87 377 3815979
301 445 -2542146
926 690 -2930328
394 18 -7061005
244 197 4411870
998 762 9514568
418 564 4089983
742 885 5099702
619 432 7500120
508 152 3134328
959 408 -5143711
932 285 -2203661
852 716 771894
339 850 -6249232
249 314 2638018
656 343 2696510
62 443 -1173736
237 509 4539262
639 437 2592640
661 697 -4591408
809 363 -5275349
685 663 4355562
997 858 -8811849
55 583 9294343
103 556 -3806138
627 558 6583039
317 248 -9909140
126 926 -2483534
806 65 6319025
832 689 4124518
300 194 -9973584
392 859 2184897
275 78 -3258922
988 195 -5946607
552 242 1622407
68 595 -9875974
137 501 -1461873
460 253 -8753893
896 797 7505698
89 128 -6520800
262 6 -5789690
155 618 -2361689
983 262 8824015
472 880 -8332575
364 722 5579459
601 453 -5053199
355 556 7451610
422 749 -8618321
121 620 8266768
839 73 7225212
247 228 8076672
476 681 -4357281
189 133 246409
51 473 -8395808
197 835 6906665
318 118 -6473776
514 763 2169393
174 677 4332765
429 405 -9328880
923 106 -9333348
718 836 -6056378
840 13 4615647
665 14 3708400
128 683 3942849
334 36 -5373130
486 519 -8121384
382 302 2355283
965 635 24693
114 862 -6983064
344 149 1333041
365 977 5034293
219 222 -5064059
431 532 -188247
74 307 -9280338
854 918 5662478
430 498 4782663
571 169 -3642440
759 399 -246595
715 209 4726252
669 111 -6908008
29 405 116843
584 510 -5025853
718 874 5546692
207 5 -2202865
645 78 -7794539
245 474 7893192
865 508 1626299
625 267 9822268
66 620 6792521
998 589 -5634530
999 496 -5430934
74 165 -5027229
909 82 -3433708
537 547 937946
805 731 2914704
374 572 -5255583
578 382 -9679360
652 259 -8456434
968 107 -5450825
881 365 8190467
328 550 -2459816
609 489 5359205
730 936 -5150304
21 423 4267059
596 150 7293166
805 941 -746228
490 829 -8676455
542 843 4696840
202 682 -3229285
147 969 6651903
769 419 -1235811
393 353 8182923
360 250 -7881141
822 903 -3981943
284 273 3239027
865 747 -1526112
704 474 -4821968
409 923 -9747508
271 415 -5669304
545 391 -650772
401 447 -7332297
595 415 3990887
567 808 2847550
245 349 4912204
356 90 -7956169
81 548 4450066
969 165 9208365
895 255 -3796318
552 327 5006743
543 830 9561786
736 985 2212646
407 141 5747661
430 303 9066026
864 892 -2587286
583 881 -9402282
318 682 1233436
243 15 3734505
433 829 -3108302
198 571 -4717377
79 931 -9364146
353 569 3021174
215 113 -8758756
620 618 5654209
891 911 -7903588
510 671 1311804
324 907 -3315040
747 29 5646780
460 425 -6368662
95 433 5746289
384 422 -3723662
977 173 3564011
73 858 805415
51 527 -1049643
136 214 -6213601
912 404 2373284
812 509 4680837
148 850 -2165900
421 199 -9856952
503 615 -370000
663 73 9468624
495 983 -6564050
596 314 -7316547
980 507 -2366223
285 431 -9126620
627 849 6730610
419 336 -8196218
256 916 -4435431
94 677 1466148
504 849 -9406867
927 354 9717914
531 407 890725
431 328 -1664082
957 410 -693852
352 8 7148505
627 238 2545378
901 785 -6326542
355 523 7543622
44 426 8404535
336 867 -2440443
610 363 -9647274
243 266 -2732246
918 411 3109528
1000 221 5190875
611 645 -2839449
52 808 8864398
421 295 9473005
708 386 532491
16 356 -8077039
573 860 -1116092
152 874 -3116067
194 894 -2257322
258 243 -713249
337 343 -2836792
547 316 6467110
918 144 2463810
567 177 2800022
885 176 6913827
472 215 8823008
344 462 -219958
360 768 -1938633
633 932 -5302100
565 459 -311599
549 116 2775873
711 623 3378232
9 232 1187355
245 636 -5774786
545 108 -7091738
212 33 -9036942
894 303 -3191477
57 465 6791616
211 473 4087395
704 166 -8998083
157 864 1081647
846 359 7910841
70 924 4889060
863 725 4504747
742 399 -2840069
632 123 -881333
751 528 2461312
535 867 -4744682
630 766 -2304725
574 469 -4334661
234 859 -2656875
352 263 4191326
483 665 -2870471
11 200 -7064616
924 874 -7801991
154 683 9922468
753 824 942799
264 276 -8106053
391 707 -8963541
752 258 -914834
883 554 -3355131
63 412 -4883661
184 784 7363330
813 518 5678283
916 602 5078567
824 39 -4994191
315 95 1686110
722 881 6801018
702 979 615307
686 216 -6756691
644 106 2240609
584 597 308691
955 846 8162804
394 674 3465626
63 890 -8720404
667 925 926779
873 418 -6407863
617 566 4760451
854 635 2348606
676 991 -5689420
287 647 -9075431
15 852 602306
319 625 -8319120
490 2 1898341
127 13 2784891
3 327 1601274
822 79 3767980
357 533 -307977
986 574 7588419
904 109 -6540158
757 883 8126025
822 888 6976293
771 480 9058245
354 58 4559735
604 98 -7260382
143 301 6945471
109 914 -7826520
800 461 -2500224
690 144 6612180
437 212 5090703
643 258 -1878182
265 244 -1956056
815 801 2376736
118 163 2047870
387 728 -4876136
285 213 1415308
336 118 -9079683
703 982 6759829
475 500 5118344
213 715 -3077560
449 522 -4187105
797 73 -7668946
809 912 -6949108
560 146 -3505857
298 574 6925682
669 543 7749307
558 56 -5982237
129 793 -2009760
472 622 -5331951
845 415 9547242
101 920 7543738
50 533 6067968
947 442 -4289967
678 156 435613
237 216 -188050
544 566 8554868
320 464 7484024
995 422 1054846
786 773 -3798525
459 717 -450508
792 437 -9417760
433 242 -7357802
643 32 4812426
373 906 3552876
51 401 -3388181
203 904 4401085
920 891 9574940
627 565 7451585
536 204 817359
91 347 3215235
603 727 -2865434
579 450 -7480044
782 198 -2217684
545 668 2112521
290 592 5137758
826 893 1550726
26 782 9314023
208 456 -5435304
251 685 -1335411
548 467 4257195
385 120 -1386407
821 501 -3992461
688 880 8536811
13 737 943056
903 983 -7593110
947 899 5969352
442 840 -9991626
830 27 7417926
287 687 -7640508
99 235 754574
442 608 1998545
161 819 9263243
316 404 9686660
516 403 3078344
311 955 8035669
619 408 6321974
179 624 -3769890
240 566 3904999
373 446 -6256690
413 42 -746652
795 92 -2350571
203 369 7815660
967 181 8604656
723 971 3185244
911 638 3748420
800 129 -2790960
88 837 -6267546
342 854 -7347937
293 562 -1622109
797 683 -5383405
329 368 -2955158
871 918 1642580
391 371 7266395
698 54 -744259
60 852 -6497916
169 213 -8187613
604 235 3336914
637 817 -2738357
306 29 -498590
182 308 8339476
206 246 -3384567
968 745 3062264
416 507 2411785
779 143 3999144
631 277 3074668
906 341 -2510438
266 375 -6775022
288 523 -478019
648 589 4646047
12 124 -7267923
241 301 -1169999
229 316 -7890754
722 571 -9306699
428 765 -2285979
711 91 9256918
737 14 9153585
841 629 3262838
774 204 7566977
864 630 3655828
383 829 -7071424
946 464 -7693110
982 730 -2327213
256
